seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
20,18,19,2,9419,431,1723,254,,,
53,18,21,2,1045,346,432,579,1258,,
5,18,23,2,532,,1238,,643,,
6,18,25,2,1139,3019,730,1117,,,
23,18,27,2,356,,2718,625,155,,
58,18,29,2,1622,2546,1263,2252,812,,
27,18,31,2,2066,2461,3235,2985,1405,,
40,19,2,2,,420,,327,973,,
21,19,4,2,1651,1456,1049,1408,330,,
15,19,6,2,631,,179,,566,,
19,19,8,2,,240,,720,1624,,
37,19,10,2,429,,,,200,,
59,19,12,2,805,,166,513,1659,,
67,19,14,2,2322,670,2246,803,,,
66,19,16,2,490,815,1418,,,,
44,19,18,2,,,,117,137,,
28,19,20,2,,,160,1870,607,,
5,19,22,2,2205,1427,992,729,1099,,
51,19,24,2,,796,702,878,1673,,
18,19,26,2,214,171,1032,,877,,
45,19,28,2,294,193,,272,644,,
39,19,30,2,785,1659,487,764,428,,
27,19,32,2,1408,445,833,501,,,
39,20,1,2,,1011,,264,1080,,
20,20,3,2,,1910,,111,1154,2245,
16,20,5,2,,339,275,,738,,
49,20,7,2,759,,154,,,,
63,20,9,2,,,,620,1517,,
47,20,11,2,,306,,,789,,
37,20,13,2,,1745,,166,1520,,
55,20,15,2,,134,560,1011,140,,
31,20,17,2,228,558,836,,,,
53,20,19,2,,867,812,974,,,
25,20,21,2,953,2524,540,,,,
7,20,23,2,1478,,,,,,
19,20,25,2,564,1585,127,2541,,,
56,20,27,2,429,,1710,263,1071,1932,
40,20,29,2,,,,,,2853,
59,20,31,2,,1164,,199,646,,
