seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
50,11,12,2,1,0,0,0,0,0,
15,11,14,2,0,0,0,0,0,0,
28,11,16,2,0,0,0,0,1,0,
65,11,18,2,0,0,0,0,0,0,
48,11,20,2,0,0,0,0,0,0,
46,11,22,2,1,1,0,0,0,0,
16,11,24,2,0,0,0,0,1,0,
10,11,26,2,0,0,1,0,1,0,
20,11,28,2,1,1,1,0,0,0,
42,11,30,2,1,1,0,0,0,0,
37,11,32,2,1,0,0,0,0,0,
25,12,2,2,1,0,0,0,0,0,
27,12,4,2,1,1,1,1,0,0,
61,12,6,2,0,0,0,0,0,0,
51,12,8,2,0,0,0,0,0,0,
59,12,10,2,0,0,1,0,1,0,
38,12,12,2,1,1,0,0,0,0,
48,12,14,2,1,0,0,0,0,0,
14,12,16,2,1,0,0,0,0,0,
20,12,18,2,1,0,0,0,0,0,
52,12,20,2,1,0,0,0,0,0,
32,12,22,2,0,1,0,0,0,0,
49,12,24,2,1,0,,0,1,0,
9,12,26,2,1,0,1,1,1,0,
29,12,28,2,0,0,0,0,0,0,
46,12,30,2,1,1,0,1,0,0,
55,12,32,2,1,0,0,0,0,0,
34,13,2,2,1,1,0,0,0,0,
5,13,4,2,0,0,0,0,0,0,
42,13,6,2,1,0,0,0,0,0,
8,13,8,2,1,1,1,1,0,0,
25,13,10,2,0,0,0,0,1,0,
41,13,12,2,0,0,1,1,0,,
64,13,14,2,0,1,0,0,0,0,
38,13,16,2,0,1,1,0,1,0,
60,13,18,2,1,1,0,0,0,0,
32,13,20,2,1,1,0,0,0,0,
24,13,22,2,1,1,1,1,1,0,
10,13,24,2,1,0,0,1,1,0,
40,13,26,2,1,1,1,1,0,,
33,13,28,2,1,0,0,0,1,0,
48,13,30,2,0,0,0,0,0,0,
27,13,32,2,1,1,0,0,0,0,
62,14,2,2,0,0,0,1,1,0,
17,14,4,2,1,0,0,1,0,0,
45,14,6,2,0,0,0,0,0,1,0
24,14,8,2,1,0,0,0,0,1,
35,14,10,2,0,0,0,0,1,0,
64,14,12,2,0,0,0,1,1,0,
38,14,14,2,1,1,0,0,0,0,
8,14,16,2,1,0,1,1,0,0,
40,14,18,2,1,0,0,0,1,0,
66,14,20,2,0,0,0,0,0,0,
30,14,22,2,1,0,0,0,0,0,
29,14,24,2,1,1,0,0,1,0,
47,14,26,2,1,0,0,0,0,0,
5,14,28,2,0,0,1,1,0,0,
54,14,30,2,0,1,0,1,0,0,
28,14,32,2,0,0,0,0,0,0,
23,15,2,2,1,0,1,0,0,0,
45,15,4,2,1,0,0,0,1,0,
10,15,6,2,1,0,0,0,0,0,
55,15,8,2,0,0,0,0,0,0,
57,15,10,2,0,0,0,1,0,0,
26,15,12,2,1,1,1,1,0,0,
53,15,14,2,0,1,0,0,0,0,
18,15,16,2,0,1,1,0,0,0,
37,15,18,2,0,0,1,1,0,0,
49,15,20,2,0,1,0,0,0,0,
54,15,22,2,0,0,0,1,0,1,
7,15,24,2,1,1,0,0,1,0,
36,15,26,2,0,0,1,1,0,0,
20,15,28,2,1,1,0,1,0,0,
33,15,30,2,1,1,1,0,1,0,
25,15,32,2,0,0,0,0,0,0,
42,16,2,2,0,0,0,1,0,0,
12,16,4,2,1,1,1,0,0,0,
59,16,6,2,1,0,0,0,0,0,
47,16,8,2,0,1,0,1,1,0,
16,16,10,2,1,1,0,1,1,0,
39,16,12,2,1,1,0,1,0,0,
25,16,14,2,1,1,1,0,0,0,
65,16,16,2,1,0,1,1,1,0,
26,16,18,2,1,0,1,1,0,0,
34,16,20,2,0,0,1,0,0,0,
37,16,22,2,0,1,0,1,0,0,
55,16,24,2,1,1,1,1,1,0,
58,16,26,2,1,1,1,1,0,0,
51,16,28,2,0,1,0,1,1,0,
62,16,30,2,1,1,1,1,0,0,
18,16,32,2,1,1,1,0,1,0,
