seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
37,8,29,2,4081,1974,1689,925,1062,1548,
63,8,31,2,3547,1185,1354,635,1239,2582,
22,9,2,2,2326,2069,1903,1637,1507,832,
41,9,4,2,3478,2978,1593,2008,1458,1670,
51,9,6,2,1610,2339,1904,1797,2926,1885,
34,9,8,2,1487,1910,1724,1044,1692,1789,
19,9,10,2,1358,1589,1498,1182,1337,845,
30,9,12,2,1425,2658,1719,2240,1345,1152,
62,9,14,2,1544,996,1293,726,1489,530,
40,9,16,2,1667,1538,2325,1854,999,986,
53,9,18,2,1923,1975,1820,1306,1251,1541,
21,9,20,2,1661,2026,1569,2926,1099,912,
38,9,22,2,1131,1508,1924,1131,1687,2236,
56,9,24,2,2493,1803,1741,1485,1334,1243,
5,9,26,2,2614,1831,1602,1873,1396,1694,
33,9,28,2,2173,1205,2122,1931,1418,1852,
17,9,30,2,1968,1485,1622,1977,1263,1699,
48,9,32,2,1872,1840,3149,2318,2018,883,
19,10,2,2,1723,1383,2213,1395,1116,1183,108
58,10,4,2,2900,5443,1704,690,1310,964,
27,10,6,2,1029,1018,762,1350,673,854,
63,10,8,2,2340,1504,1319,1217,1972,1333,
34,10,10,2,1054,940,849,704,1174,941,
38,10,12,2,1773,1660,728,1108,593,330,117
67,10,14,2,1642,2572,2511,1644,1275,662,
15,10,16,2,4745,2181,1171,723,535,658,
31,10,18,2,1161,2548,1406,1020,921,1737,
33,10,20,2,2098,1466,1910,1422,583,1546,
66,10,22,2,1261,1625,1225,1875,2007,1008,
37,10,24,2,1633,1197,780,468,501,884,
65,10,26,2,2205,5028,1588,1134,938,639,
41,10,28,2,669,1531,2320,772,1152,1741,
62,10,30,2,1766,1908,1261,1857,2429,1567,
26,10,32,2,2265,2062,2376,2576,1313,943,
57,11,1,2,2193,886,813,1528,547,1122,168
6,11,3,2,,1252,1779,2107,1541,2884,
17,11,5,2,2001,2138,2212,1155,1046,1412,
33,11,7,2,2346,548,2318,521,1119,1763,
59,11,9,2,814,1032,1090,1668,828,952,84
46,11,11,2,1083,469,1187,1978,812,1494,227
45,11,13,2,3013,245,1272,1189,1334,1276,
41,11,15,2,1172,1026,1915,895,1709,1332,89
21,11,17,2,3239,2629,1588,1761,1833,1653,
12,11,19,2,2003,3112,2876,1107,1212,2688,
16,11,21,2,4222,2232,792,1809,1400,1471,
24,11,23,2,1284,1258,998,981,1416,1158,
66,11,25,2,542,677,2039,1075,1083,1827,
67,11,27,2,713,1646,965,743,987,2116,
19,11,29,2,1230,1928,1385,1629,1331,1470,
53,11,31,2,1997,1803,562,254,1465,835,143
25,12,2,2,1787,6576,4623,3300,2144,1449,
23,12,4,2,1025,4042,1762,1193,4703,2860,
66,12,6,2,1359,3598,1324,1809,1193,777,
32,12,8,2,1431,3154,1199,1258,1287,2294,
56,12,10,2,1545,2288,2152,1640,1583,657,
51,12,12,2,2527,3369,2494,1794,1659,1308,
31,12,14,2,3006,1955,1830,1027,1091,941,
67,12,16,2,2226,2318,1459,1823,854,743,
