seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
21,8,11,2,1840,1425,1127,730,388,867,
23,8,13,2,2383,1550,2063,1251,1122,359,
52,8,15,2,1620,1162,1738,258,972,1590,
56,8,17,2,1874,1783,950,947,1006,701,
20,8,19,2,2084,1292,1285,863,1097,1881,
67,8,21,2,2325,1102,1130,945,1032,568,
57,8,23,2,1653,1386,888,1003,570,939,
60,8,25,2,2892,1891,1987,1484,1114,861,
15,8,27,2,4703,3898,3980,834,1031,1222,
13,8,29,2,2950,1790,1244,1004,708,738,
38,8,31,2,5080,1674,1626,947,638,952,
48,9,1,2,1864,3515,1535,7719,1498,1295,
12,9,3,2,1790,2085,1855,3248,766,1676,
17,9,5,2,1947,2386,2723,1624,1632,1345,
64,9,7,2,5419,1665,2388,2336,3642,1320,
44,9,9,2,2891,3855,1693,988,1664,1508,
23,9,11,2,2565,4214,5443,2966,588,1260,
32,9,13,2,3381,2506,2930,2502,1738,1383,
10,9,15,2,1614,2380,2055,1629,1532,1703,
22,9,17,2,2538,1640,3257,2888,884,1372,
42,9,19,2,2722,2322,3292,1949,1899,1439,
60,9,21,2,2435,2509,1578,2076,1735,1337,
16,9,23,2,1119,2075,1876,2642,975,951,
62,9,25,2,2757,2186,1397,1975,1398,1292,
9,9,27,2,2557,3012,2559,1701,1884,1921,
5,9,29,2,2411,2605,2554,2474,2099,1623,
25,9,31,2,2988,1972,1741,4934,1724,1264,
54,10,1,2,3336,2360,1633,3659,1416,1509,
29,10,3,2,3886,2436,2017,2851,1243,2103,
58,10,5,2,2037,1489,7046,1661,1224,1198,
66,10,7,2,3040,4351,2817,2130,2076,2147,
38,10,9,2,1950,2729,1644,1718,1896,2017,
50,10,11,2,2855,2941,2237,1359,1682,1967,
31,10,13,2,3238,2179,2944,1789,1618,1458,
56,10,15,2,1416,1254,3712,1751,1681,1509,198
40,10,17,2,3441,5313,2442,2115,1840,1394,
53,10,19,2,2636,2888,3895,2407,2108,2617,
43,10,21,2,2939,2732,2165,4510,1403,2234,
60,10,23,2,1747,1805,2673,1496,1456,1711,
61,10,25,2,4011,4232,3330,7576,2358,2007,
62,10,27,2,2844,2795,2742,2371,1732,2693,
57,10,29,2,3311,2466,3364,2219,1905,2387,
18,10,31,2,3282,2113,2563,2548,1813,1488,
22,11,1,2,3026,3865,2094,2170,1823,1513,
26,11,3,2,5089,3433,4011,3853,2082,2437,
43,11,5,2,4176,2100,2601,2632,2007,1648,
31,11,7,2,4740,4375,4450,2287,2081,1890,
53,11,9,2,2324,2959,2272,2817,1725,1301,
61,11,11,2,2233,3778,2257,704,1210,862,
67,11,13,2,2351,4511,1690,1848,1470,665,
5,11,15,2,2984,3468,2296,3145,2355,1429,
45,11,17,2,4314,3297,3920,2888,2499,2397,
9,11,19,2,6343,4725,3212,3070,1307,1256,
65,11,21,2,1587,2877,2279,1597,1746,1760,
66,11,23,2,2367,2930,3169,2805,2058,993,
17,11,25,2,5906,3164,2804,2961,2004,1594,
51,11,27,2,2411,2037,2311,2874,3001,2199,
52,11,29,2,1898,1975,3449,2884,1800,1629,
37,11,31,2,3438,4583,5063,4735,2029,1237,
33,12,1,2,311,3781,3973,1639,1300,974,
6,12,3,2,3402,1968,2911,1516,317,3492,
54,12,5,2,329,2651,3656,2807,1209,1458,
24,12,7,2,1432,575,4770,2979,2076,2511,
68,12,9,2,337,1456,3858,1350,1497,1556,
12,12,11,2,4956,2702,3957,1101,389,2965,
60,12,13,2,581,2939,3222,1522,2139,1193,
31,12,15,2,1580,1065,1285,1476,1886,1254,
61,12,17,2,435,1824,5539,1978,2234,1066,
67,12,19,2,1572,2603,4935,1170,2636,1952,
30,12,21,2,2269,2168,1027,1602,1184,1158,
65,12,23,2,1432,1592,2339,1000,999,1295,
19,12,25,2,3079,3342,2538,2155,1558,1304,
69,12,27,2,1027,952,3574,1650,1304,1460,
21,12,29,2,3047,3554,1843,2192,1658,1255,
53,12,31,2,578,1919,2689,3296,944,1417,
38,13,1,2,3514,3753,2650,3278,1549,2038,
39,13,3,2,3399,1857,2222,2131,2839,3154,
17,13,5,2,2178,2809,3558,1949,1428,1696,
59,13,7,2,2404,2639,2760,3807,2206,2233,
8,13,9,2,2349,2797,3130,2475,2520,3194,
46,13,11,2,1615,4027,2766,1981,2469,3100,
44,13,13,2,1973,2376,2732,2362,1893,1307,
32,13,15,2,1556,1653,2218,1941,1862,1936,
13,13,17,2,2175,2478,2690,2270,1943,3051,
52,13,19,2,2389,3595,3133,1852,1945,2681,
23,13,21,2,3095,2597,2037,4458,1477,2762,
51,13,23,2,1940,2324,2821,2722,1657,2173,
56,13,25,2,2409,3727,1840,2470,2234,2040,
45,13,27,2,1371,3433,2446,1747,2868,2342,
62,13,29,2,2224,2725,3836,2271,2613,3028,
22,13,31,2,2456,1901,2051,3120,1716,1944,
32,14,1,2,2478,2611,1982,1708,927,1095,
