seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
48,9,4,2,1410,2177,2442,1228,1907,1417,
25,9,6,2,1589,1809,1781,1445,1727,1616,
31,9,8,2,2794,1506,5494,1795,1853,2424,
45,9,10,2,1491,1912,2081,1368,1621,1435,
56,9,12,2,2113,2432,2298,1689,1778,1217,
6,9,14,2,2781,1452,2053,2303,2349,1533,
47,9,16,2,1693,2359,2373,1722,1076,913,
36,9,18,2,2612,2360,3758,2428,1409,1578,
55,9,20,2,1964,2445,1994,2170,1033,1634,
54,9,22,2,2162,1699,4197,2085,1916,2301,
51,9,24,2,4716,1674,1957,1538,1024,2321,
58,9,26,2,1490,1410,1857,1923,1251,1337,
7,9,28,2,2066,1685,2235,1781,1997,2276,
17,9,30,2,2594,1463,2591,1817,1604,2013,
8,9,32,2,1910,1760,1656,1653,1406,878,
49,10,2,2,2105,1912,3544,1993,2440,,
13,10,4,2,1899,3444,1673,1871,2287,1009,
11,10,6,2,1678,2513,1327,1765,1013,1246,
36,10,8,2,1353,3006,1357,945,1079,1285,
5,10,10,2,2795,2035,2616,1458,2090,1435,
29,10,12,2,2713,3499,1514,1447,1722,748,
15,10,14,2,1283,1662,1541,1893,1308,902,
38,10,16,2,1498,1873,4503,1764,954,1018,
28,10,18,2,3023,3788,3402,2728,2123,2675,
8,10,20,2,2811,1834,2055,1348,1032,1641,
44,10,22,2,2590,1613,1846,1506,1735,1689,
31,10,24,2,2687,1485,1701,1156,899,1267,
40,10,26,2,2780,2494,1941,1502,1537,1314,
48,10,28,2,2505,1387,1841,2592,3035,1850,
33,10,30,2,2745,2102,1361,1841,1917,2326,
52,10,32,2,1611,2031,1611,1317,1198,670,
43,11,2,2,2125,2639,2500,2411,2028,1597,337
38,11,4,2,2351,3168,1424,1740,1594,1422,
59,11,6,2,1912,1591,1703,1196,1239,1139,
66,11,8,2,1845,4601,1197,1012,1479,1308,
31,11,10,2,1565,1522,1171,1226,1665,1164,
50,11,12,2,2964,2896,762,1344,1134,529,
15,11,14,2,1958,1617,1857,1084,1223,983,
28,11,16,2,2300,1671,4190,1065,1264,973,
65,11,18,2,1667,2636,1439,2301,2086,1825,
48,11,20,2,2062,1353,1889,1199,833,480,
46,11,22,2,3332,2358,1826,1351,995,996,
16,11,24,2,2753,1196,1173,1487,1016,1689,
10,11,26,2,3508,1565,2925,2959,1443,1415,
20,11,28,2,4707,3050,2469,1598,1275,3470,
42,11,30,2,2302,2426,1834,1673,1717,1408,
37,11,32,2,8477,7760,6030,1596,1184,301,
25,12,2,2,1830,1404,1768,962,1080,710,
27,12,4,2,632,3870,1653,1528,714,1577,
61,12,6,2,1853,1665,1100,846,864,1389,
51,12,8,2,841,988,337,516,786,530,
59,12,10,2,951,937,1254,1099,522,884,
38,12,12,2,1550,1126,754,1091,949,607,
48,12,14,2,785,1501,998,782,549,377,
14,12,16,2,2223,940,1195,1194,496,1826,
20,12,18,2,2053,1980,1018,874,894,509,
52,12,20,2,1395,1660,1397,853,634,747,
32,12,22,2,1067,1441,946,612,261,1076,
49,12,24,2,965,919,,1000,178,1378,
9,12,26,2,3354,537,1696,1637,1233,1190,
29,12,28,2,2645,1347,2538,778,909,378,
46,12,30,2,1063,1438,1905,617,291,2793,
55,12,32,2,1432,2007,601,613,461,474,
34,13,2,2,2861,4415,3261,2664,1754,1040,
5,13,4,2,2383,3270,2606,1264,1846,1536,
42,13,6,2,2343,1418,1813,2107,1861,870,
8,13,8,2,3741,3985,1947,2928,1294,2316,
25,13,10,2,1409,2680,1180,1315,1386,1352,
41,13,12,2,2119,2512,1821,1220,826,,
64,13,14,2,1627,3104,2132,1143,1010,1093,
38,13,16,2,2390,3436,2378,2302,1989,1191,
60,13,18,2,2604,4863,2074,1557,1088,771,
32,13,20,2,5413,3330,4344,1663,845,1089,
24,13,22,2,3224,3045,3238,3274,2371,893,
10,13,24,2,3543,2389,2682,1575,1054,2199,
40,13,26,2,3236,3461,3210,1351,179,,
33,13,28,2,5923,3252,2115,1521,1881,3001,
48,13,30,2,4645,3628,1521,1723,1179,813,
27,13,32,2,3240,2624,2158,2325,968,586,
62,14,2,2,1269,1552,1179,1899,1831,889,
17,14,4,2,2299,2697,2063,1889,2719,2365,
45,14,6,2,1217,951,1640,933,812,781,181
24,14,8,2,1581,1667,672,854,890,1292,
35,14,10,2,939,1231,699,739,983,801,
64,14,12,2,1483,1839,1334,1727,902,573,
38,14,14,2,1125,839,1127,1281,1613,1505,
8,14,16,2,3457,1379,2174,1880,1051,682,
40,14,18,2,1168,1364,1222,1330,1253,1032,
66,14,20,2,2069,2075,1452,1198,875,1009,
30,14,22,2,1374,1140,971,1101,920,842,
29,14,24,2,2621,987,1127,1213,1225,1356,
47,14,26,2,1385,850,1458,1532,955,657,
5,14,28,2,4236,1102,3540,1465,2424,1510,
54,14,30,2,1446,2093,1041,1465,1063,776,
28,14,32,2,1302,1011,930,975,853,1337,
23,15,2,2,3342,4388,2146,2529,2089,1225,
45,15,4,2,1639,3139,3027,1160,1724,2959,
10,15,6,2,2433,3157,2909,1837,1731,1246,
55,15,8,2,1221,2166,1350,363,1535,2100,
57,15,10,2,1732,2075,1620,1460,2008,1378,
26,15,12,2,2302,7521,2522,2603,1719,809,
53,15,14,2,2645,1840,2344,1715,1761,841,
18,15,16,2,2740,3579,5330,2487,1060,1011,
37,15,18,2,808,2692,3214,2573,2550,1634,
49,15,20,2,5437,2309,2972,1448,1068,1560,
54,15,22,2,2832,1543,3184,1768,1114,1520,
7,15,24,2,3242,2308,2499,2341,1892,1508,
36,15,26,2,3306,2142,1677,2740,1072,3005,
20,15,28,2,1280,4981,1698,3323,2290,2686,
33,15,30,2,4169,2113,3166,2794,1836,2940,
25,15,32,2,2696,2433,1554,1201,939,1136,
42,16,2,2,3453,2316,1617,2358,3460,1794,
12,16,4,2,2647,6012,3273,1465,2243,1967,
59,16,6,2,3341,3719,1663,1358,1685,1425,
47,16,8,2,1039,2539,856,2930,2072,2082,
16,16,10,2,2611,3501,2665,1756,2296,2030,
39,16,12,2,2258,3336,3212,4397,2214,1385,
25,16,14,2,2257,2203,3202,2853,2890,1568,
65,16,16,2,2985,2113,3209,3877,2621,960,
26,16,18,2,1654,4569,4524,2719,2749,2690,
34,16,20,2,2232,2625,2530,1844,1073,2244,
37,16,22,2,1655,3067,2984,1334,1480,1331,
55,16,24,2,1966,1482,2276,3721,3114,2616,
58,16,26,2,3151,1713,3228,2042,1560,1661,
51,16,28,2,2444,1454,3181,1450,2004,4673,
62,16,30,2,5229,3643,4444,3704,2693,2434,
18,16,32,2,3641,3782,2004,1146,2280,935,
