seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
10,13,24,2,1218,902,,363,1054,,
40,13,26,2,1845,1263,1759,399,,,
33,13,28,2,1713,,,,157,,
48,13,30,2,,,,,,,
27,13,32,2,250,85,,,,,
62,14,2,2,,,,591,478,,
17,14,4,2,930,606,452,195,,,
45,14,6,2,195,,,,,781,
24,14,8,2,499,171,151,,,269,
35,14,10,2,,,,,174,,
64,14,12,2,,,,892,719,,
38,14,14,2,253,155,,,,,
8,14,16,2,713,,355,605,,,
40,14,18,2,194,,,,314,,
66,14,20,2,891,,,,,,
30,14,22,2,135,,,,,,
29,14,24,2,1017,115,,,1225,,
47,14,26,2,262,,,,,,
5,14,28,2,,,697,520,345,,
54,14,30,2,,1014,,241,,,
28,14,32,2,,,,,,,
23,15,2,2,2043,706,209,,,,
45,15,4,2,1185,,,,667,,
10,15,6,2,1236,,,,,,
55,15,8,2,,,,,288,,
57,15,10,2,,,,889,,,
26,15,12,2,1434,665,349,335,1158,630,
53,15,14,2,,194,,,,,
18,15,16,2,,922,2934,,,,
37,15,18,2,,,1239,350,,,
49,15,20,2,,748,,,,,
54,15,22,2,,,,106,,948,
7,15,24,2,565,364,,,1704,,
36,15,26,2,,,287,706,,,
20,15,28,2,651,3076,,1033,1516,,
33,15,30,2,216,547,874,,991,,
25,15,32,2,,,,,453,,
42,16,2,2,,,,524,,,
12,16,4,2,821,2595,566,,,,
59,16,6,2,1386,373,,,,,
47,16,8,2,,121,,2182,1086,,
16,16,10,2,659,2180,215,704,450,,
39,16,12,2,747,1268,730,1337,2214,,
25,16,14,2,986,1140,834,522,,,
65,16,16,2,282,,814,2988,,,
26,16,18,2,645,1800,1744,762,,,
34,16,20,2,,,270,,,,
37,16,22,2,,696,331,157,,,
55,16,24,2,1966,315,1058,2785,,,
58,16,26,2,505,677,832,320,,,
51,16,28,2,,184,,129,318,,
62,16,30,2,2472,1309,2058,543,,,
18,16,32,2,1720,326,800,,730,,
